api,request_id,slo,start_at,deadline,latency,error,
Search,3036,50000,1758855988191564,1758855988241564,43043,/None,Queueing(4us),Compute(8us),ChildBlock(610us),Queueing(0us),ChildBlock(37391us),Queueing(68us),ChildBlock(2682us),Queueing(29us),Compute(54us),search,1758855988193212,Queueing(1us),Compute(6us),ChildBlock(102us),Queueing(0us),ChildBlock(230us),Queueing(0us),Compute(123us),reservation,1758855988193839,Queueing(9206us),Compute(25us),LocalBlock(254us),Queueing(3734us),Compute(228us),LocalBlock(4127us),Queueing(4058us),Compute(51us),profile,1758855988231297,Queueing(127us),Compute(11us),LocalBlock(99us),Queueing(901us),Compute(128us)
Search,3035,50000,1758855988190369,1758855988240369,44267,/None,Queueing(0us),Compute(4us),ChildBlock(666us),Queueing(0us),ChildBlock(40023us),Queueing(44us),ChildBlock(2716us),Queueing(247us),Compute(18us),search,1758855988190508,Queueing(1us),Compute(4us),ChildBlock(73us),Queueing(0us),ChildBlock(366us),Queueing(0us),Compute(125us),reservation,1758855988191204,Queueing(9171us),Compute(27us),LocalBlock(114us),Queueing(3186us),Compute(236us),LocalBlock(4843us),Queueing(3919us),Compute(51us),profile,1758855988231272,Queueing(99us),Compute(13us),LocalBlock(135us),Queueing(497us),Compute(161us)
Search,3039,50000,1758855988194477,1758855988244477,42512,/None,Queueing(0us),Compute(4us),ChildBlock(537us),Queueing(1us),ChildBlock(35932us),Queueing(89us),ChildBlock(4689us),Queueing(10us),Compute(64us),search,1758855988194719,Queueing(0us),Compute(4us),ChildBlock(71us),Queueing(0us),ChildBlock(223us),Queueing(0us),Compute(127us),reservation,1758855988195306,Queueing(9316us),Compute(24us),LocalBlock(140us),Queueing(4272us),Compute(231us),LocalBlock(3587us),Queueing(4223us),Compute(51us),profile,1758855988231320,Queueing(156us),Compute(13us),LocalBlock(1841us),Queueing(3us),Compute(152us)
Search,3031,50000,1758855988187848,1758855988237848,49165,/None,Queueing(21us),Compute(5us),ChildBlock(602us),Queueing(0us),ChildBlock(42276us),Queueing(100us),ChildBlock(4678us),Queueing(99us),Compute(50us),search,1758855988188339,Queueing(0us),Compute(3us),ChildBlock(72us),Queueing(0us),ChildBlock(231us),Queueing(0us),Compute(121us),reservation,1758855988188957,Queueing(9024us),Compute(26us),LocalBlock(431us),Queueing(4503us),Compute(1158us),LocalBlock(2428us),Queueing(4292us),Compute(475us),profile,1758855988231333,Queueing(183us),Compute(13us),LocalBlock(1822us),Queueing(216us),Compute(143us)
Search,3033,50000,1758855988188971,1758855988238971,48060,/None,Queueing(0us),Compute(4us),ChildBlock(538us),Queueing(0us),ChildBlock(41592us),Queueing(113us),ChildBlock(4666us),Queueing(168us),Compute(46us),search,1758855988189090,Queueing(0us),Compute(2us),ChildBlock(77us),Queueing(0us),ChildBlock(222us),Queueing(0us),Compute(123us),reservation,1758855988189642,Queueing(9104us),Compute(25us),LocalBlock(360us),Queueing(6934us),Compute(578us),LocalBlock(579us),Queueing(4776us),Compute(171us),profile,1758855988231346,Queueing(199us),Compute(13us),LocalBlock(1803us),Queueing(418us),Compute(145us)
Search,3041,50000,1758855988196668,1758855988246668,40403,/None,Queueing(0us),Compute(5us),ChildBlock(501us),Queueing(0us),ChildBlock(33917us),Queueing(224us),ChildBlock(4556us),Queueing(497us),Compute(48us),search,1758855988196792,Queueing(0us),Compute(3us),ChildBlock(63us),Queueing(0us),ChildBlock(216us),Queueing(0us),Compute(125us),reservation,1758855988197318,Queueing(9383us),Compute(24us),LocalBlock(139us),Queueing(9254us),Compute(241us),LocalBlock(1683us),Queueing(2825us),Compute(51us),profile,1758855988231462,Queueing(1361us),Compute(22us),LocalBlock(339us),Queueing(1372us),Compute(127us)
Search,3040,50000,1758855988195576,1758855988245576,41504,/None,Queueing(1us),Compute(6us),ChildBlock(548us),Queueing(0us),ChildBlock(34910us),Queueing(124us),ChildBlock(4655us),Queueing(231us),Compute(47us),search,1758855988195739,Queueing(0us),Compute(4us),ChildBlock(74us),Queueing(0us),ChildBlock(223us),Queueing(0us),Compute(125us),reservation,1758855988196329,Queueing(9349us),Compute(25us),LocalBlock(106us),Queueing(5662us),Compute(1271us),LocalBlock(1157us),Queueing(4955us),Compute(362us),profile,1758855988231358,Queueing(1218us),Compute(28us),LocalBlock(479us),Queueing(617us),Compute(141us)
Search,3043,50000,1758855988197784,1758855988247784,49592,/None,Queueing(0us),Compute(4us),ChildBlock(864us),Queueing(51us),ChildBlock(44334us),Queueing(15us),ChildBlock(3263us),Queueing(6us),Compute(61us),search,1758855988197951,Queueing(0us),Compute(3us),ChildBlock(57us),Queueing(0us),ChildBlock(358us),Queueing(0us),Compute(128us),reservation,1758855988198895,Queueing(10400us),Compute(24us),LocalBlock(387us),Queueing(3830us),Compute(182us),LocalBlock(572us),Queueing(7418us),Compute(70us),profile,1758855988243248,Queueing(62us),Compute(55us),LocalBlock(321us),Queueing(146us),Compute(198us)
Search,3044,50000,1758855988198883,1758855988248883,48584,/None,Queueing(15us),Compute(5us),ChildBlock(524us),Queueing(0us),ChildBlock(43574us),Queueing(43us),ChildBlock(3237us),Queueing(166us),Compute(54us),search,1758855988199104,Queueing(0us),Compute(4us),ChildBlock(64us),Queueing(0us),ChildBlock(229us),Queueing(0us),Compute(125us),reservation,1758855988199658,Queueing(10432us),Compute(25us),LocalBlock(352us),Queueing(4013us),Compute(335us),LocalBlock(235us),Queueing(7767us),Compute(75us),profile,1758855988243275,Queueing(185us),Compute(22us),LocalBlock(243us),Queueing(661us),Compute(142us)
Search,3046,50000,1758855988201084,1758855988251084,46406,/None,Queueing(0us),Compute(6us),ChildBlock(601us),Queueing(0us),ChildBlock(41329us),Queueing(66us),ChildBlock(3215us),Queueing(306us),Compute(49us),search,1758855988201288,Queueing(1us),Compute(5us),ChildBlock(127us),Queueing(0us),ChildBlock(216us),Queueing(0us),Compute(126us),reservation,1758855988201904,Queueing(10499us),Compute(24us),LocalBlock(283us),Queueing(4812us),Compute(494us),LocalBlock(6191us),Queueing(1060us),Compute(149us),profile,1758855988243299,Queueing(242us),Compute(22us),LocalBlock(172us),Queueing(1045us),Compute(129us)
