service,caller,callee,weight
S_100293104,MS_27861,MS_72604,6.0
S_100293104,MS_25090,MS_71332,2.0
S_100293104,MS_25090,MS_27421,2.0
S_100293104,MS_52301,MS_9097,2.0
S_100293104,MS_52301,MS_27421,2.0
S_100293104,MS_24506,MS_10783,16.0
S_100293104,MS_7180,MS_63848,1.0
S_100293104,MS_16041,MS_10783,1748.0
S_100293104,MS_16041,MS_24506,153.0
S_100293104,MS_16041,MS_27421,1.0
S_100293104,MS_16041,MS_50153,1.0
S_100293104,MS_53762,MS_28639,1.0
S_100293104,MS_53762,MS_27421,1.0
S_100293104,MS_49817,MS_25648,5.0
S_100293104,MS_49817,MS_37691,1.0
S_100293104,MS_27051,MS_27421,7.0
S_100293104,MS_27051,MS_71102,7.0
S_100293104,MS_40123,MS_27342,2217.0
S_100293104,MS_40123,MS_27421,15.0
S_100293104,MS_40123,MS_8860,15.0
S_100293104,MS_40123,MS_57361,20.0
